"OrderLineNumber";"OrderHeader_OrderNumber";"Quantity";"PricePerQty";"Item_ItemNumber"
24516;8215;3;"305";93
24517;8216;3;"495";90
24518;8216;9;"488";100
24519;8216;3;"468";32
24520;8217;2;"384";39
24521;8217;7;"261";30
24522;8217;5;"433";80
24523;8217;7;"329";47
24524;8217;1;"411";81
24525;8218;10;"261";57
24526;8218;3;"276";64
24527;8218;7;"329";55
24528;8218;10;"314";62
24529;8219;4;"219";96
24530;8219;8;"360";13
24531;8219;1;"408";81
24532;8219;7;"273";79
24533;8219;5;"264";21
24534;8220;6;"488";66
24535;8220;10;"462";46
24536;8220;2;"419";98
24537;8220;5;"410";98
24538;8221;3;"494";38
24539;8222;9;"268";61
24540;8222;4;"368";88
24541;8223;10;"359";5
24542;8223;8;"301";86
24543;8224;2;"455";33
24544;8224;7;"459";41
24545;8224;6;"267";11
24546;8224;9;"300";50
24547;8224;8;"326";56
24548;8225;7;"494";15
24549;8225;9;"328";24
24550;8225;9;"300";79
24551;8226;1;"283";12
24552;8226;8;"247";84
24553;8226;1;"321";42
24554;8227;8;"252";74
24555;8227;4;"315";18
24556;8227;2;"325";64
24557;8227;5;"339";55
24558;8227;4;"312";14
24559;8228;6;"419";78
24560;8228;9;"290";55
24561;8228;4;"449";22
24562;8229;9;"245";26
24563;8229;1;"208";3
24564;8229;1;"363";16
24565;8230;8;"280";96
24566;8230;10;"339";99
24567;8230;3;"483";37
24568;8230;6;"316";21
24569;8230;2;"302";56
24570;8231;2;"488";59
24571;8232;7;"332";72
24572;8232;5;"325";88
24573;8232;10;"200";78
24574;8232;9;"489";70
24575;8233;8;"499";90
24576;8234;3;"353";56
24577;8234;8;"406";68
24578;8234;10;"277";75
24579;8235;6;"498";38
24580;8235;2;"354";36
24581;8236;3;"233";57
24582;8236;1;"269";24
24583;8236;1;"212";13
24584;8236;10;"312";49
24585;8237;7;"203";27
24586;8237;5;"216";25
24587;8237;5;"215";54
24588;8237;9;"402";57
24589;8238;5;"213";54
24590;8238;4;"260";94
24591;8239;3;"328";96
24592;8239;9;"351";27
24593;8239;1;"366";16
24594;8240;5;"248";86
24595;8241;2;"376";83
24596;8241;10;"471";18
24597;8241;8;"432";76
24598;8241;9;"294";67
24599;8241;7;"409";56
24600;8242;5;"394";28
24601;8242;1;"271";89
24602;8242;3;"489";39
24603;8242;5;"264";83
24604;8243;1;"490";37
24605;8243;10;"296";80
24606;8243;8;"368";18
24607;8243;6;"230";70
24608;8243;7;"364";45
24609;8244;1;"268";88
24610;8244;2;"387";54
24611;8244;9;"389";41
24612;8244;9;"289";60
24613;8244;10;"421";3
24614;8245;5;"351";36
24615;8245;4;"346";21
24616;8245;3;"235";10
24617;8245;7;"363";37
24618;8246;8;"447";99
24619;8246;9;"365";87
24620;8246;4;"242";68
24621;8246;10;"297";51
24622;8246;1;"241";50
24623;8247;3;"430";63
24624;8247;6;"218";12
24625;8248;10;"257";83
24626;8249;3;"412";46
24627;8249;8;"201";44
24628;8249;10;"266";44
24629;8250;10;"316";66
24630;8250;1;"204";67
24631;8251;2;"377";2
24632;8251;1;"379";10
24633;8251;3;"216";92
24634;8251;9;"210";70
24635;8251;1;"435";58
24636;8252;7;"433";89
24637;8253;4;"324";6
24638;8253;2;"456";34
24639;8253;7;"381";99
24640;8253;3;"323";16
24641;8254;7;"241";55
24642;8254;8;"372";33
24643;8255;6;"241";59
24644;8255;8;"301";3
24645;8255;3;"478";83
24646;8255;2;"297";71
24647;8256;2;"269";23
24648;8257;3;"230";6
24649;8258;10;"446";90
24650;8258;1;"410";57
24651;8258;8;"281";56
24652;8258;10;"317";3
24653;8259;8;"216";10
24654;8259;1;"346";42
24655;8259;7;"459";59
24656;8259;5;"227";86
24657;8260;8;"229";20
24658;8260;8;"457";90
24659;8260;1;"443";4
24660;8260;1;"201";34
24661;8261;9;"453";51
24662;8261;2;"370";67
24663;8261;1;"268";31
24664;8261;2;"305";49
24665;8262;4;"252";63
24666;8262;1;"285";44
24667;8262;6;"247";42
24668;8263;2;"212";56
24669;8263;2;"452";6
24670;8263;10;"324";91
24671;8263;2;"415";33
24672;8264;6;"240";81
24673;8265;5;"343";94
24674;8265;8;"448";20
24675;8265;1;"234";76
24676;8265;4;"450";71
24677;8265;1;"236";12
24678;8266;3;"245";97
24679;8266;10;"369";65
24680;8267;3;"422";51
24681;8268;8;"330";77
24682;8268;7;"222";3
24683;8268;9;"203";19
24684;8268;8;"322";77
24685;8268;4;"316";72
24686;8269;8;"285";80
24687;8269;8;"456";73
24688;8270;8;"439";76
24689;8270;4;"407";28
24690;8271;8;"436";100
24691;8272;10;"457";62
24692;8272;10;"474";13
24693;8272;6;"493";31
24694;8272;9;"363";49
24695;8272;9;"468";82
24696;8273;2;"393";91
24697;8274;8;"474";77
24698;8274;3;"424";58
24699;8275;7;"310";91
24700;8275;9;"378";73
24701;8276;10;"500";69
24702;8276;6;"369";100
24703;8276;3;"417";8
24704;8276;4;"477";55
24705;8277;9;"257";92
24706;8277;10;"365";13
24707;8277;1;"286";92
24708;8278;10;"204";93
24709;8278;10;"289";40
24710;8278;4;"453";31
24711;8279;2;"376";39
24712;8280;2;"423";5
24713;8280;6;"231";44
24714;8280;4;"241";84
24715;8280;3;"428";17
24716;8280;2;"461";4
24717;8281;9;"361";89
24718;8281;3;"265";92
24719;8281;3;"274";98
24720;8281;8;"210";84
24721;8281;1;"444";6
24722;8282;6;"361";1
24723;8282;8;"486";15
24724;8282;3;"290";30
24725;8283;7;"330";69
24726;8284;6;"425";1
24727;8285;1;"372";90
24728;8285;3;"493";64
24729;8285;6;"212";59
24730;8285;7;"486";42
24731;8286;1;"440";7
24732;8287;4;"295";73
24733;8287;4;"221";63
24734;8287;7;"450";97
24735;8287;1;"296";6
24736;8288;4;"401";88
24737;8288;8;"371";5
24738;8289;10;"211";75
24739;8290;8;"303";30
24740;8290;2;"398";20
24741;8290;6;"469";45
24742;8291;4;"203";65
24743;8291;8;"368";14
24744;8291;10;"234";90
24745;8291;5;"408";40
24746;8292;7;"230";50
24747;8292;8;"277";88
24748;8293;7;"322";86
24749;8294;6;"395";81
24750;8294;9;"476";94
24751;8294;3;"239";72
24752;8294;9;"399";96
24753;8295;9;"399";59
24754;8295;8;"365";18
24755;8295;3;"389";92
24756;8295;5;"425";28
24757;8295;3;"402";33
24758;8296;5;"209";51
24759;8296;5;"380";72
24760;8297;4;"263";86
24761;8297;8;"385";36
24762;8298;4;"309";34
24763;8298;6;"278";20
24764;8299;4;"247";58
24765;8300;9;"403";32
24766;8300;8;"376";42
24767;8300;9;"375";68
24768;8300;9;"397";92
24769;8300;5;"279";42
24770;8301;10;"277";83
24771;8301;2;"361";72
24772;8302;4;"293";76
24773;8302;5;"379";14
24774;8302;1;"363";26
24775;8302;1;"264";12
24776;8303;4;"387";37
24777;8303;10;"223";18
24778;8303;8;"485";76
24779;8304;7;"442";11
24780;8304;10;"289";69
24781;8304;5;"399";22
24782;8304;7;"224";4
24783;8305;3;"350";22
24784;8306;3;"498";11
24785;8306;7;"452";66
24786;8306;8;"457";67
24787;8306;5;"472";83
24788;8307;2;"479";46
24789;8307;5;"481";38
24790;8308;10;"289";58
24791;8308;5;"407";7
24792;8308;4;"486";99
24793;8308;10;"348";8
24794;8309;1;"262";14
24795;8309;8;"328";8
24796;8309;2;"419";4
24797;8309;5;"427";29
24798;8309;4;"451";69
24799;8310;2;"254";71
24800;8311;10;"395";98
24801;8312;2;"383";87
24802;8312;1;"231";22
24803;8312;2;"237";10
24804;8312;9;"291";13
24805;8313;4;"456";7
24806;8313;5;"478";78
24807;8314;6;"301";56
24808;8314;8;"304";52
24809;8314;9;"304";99
24810;8314;1;"343";5
24811;8315;6;"355";72
24812;8315;7;"284";70
24813;8315;9;"296";89
24814;8316;6;"343";59
24815;8316;2;"217";11
24816;8316;4;"301";83
24817;8317;1;"301";17
24818;8317;1;"412";70
24819;8318;1;"271";32
24820;8318;10;"359";81
24821;8318;9;"454";80
24822;8318;1;"432";24
24823;8318;6;"376";52
24824;8319;2;"247";40
24825;8319;4;"366";94
24826;8319;4;"334";53
24827;8320;7;"300";50
24828;8320;7;"446";67
24829;8320;2;"299";81
24830;8320;3;"486";28
24831;8321;4;"490";35
24832;8321;9;"268";10
24833;8322;4;"315";19
24834;8322;8;"417";99
24835;8322;7;"258";65
24836;8322;3;"458";12
24837;8323;4;"452";72
24838;8324;6;"250";54
24839;8324;7;"323";87
24840;8324;2;"330";58
24841;8324;4;"425";11
24842;8324;8;"293";85
24843;8325;2;"418";37
24844;8325;8;"463";38
24845;8325;2;"298";57
24846;8326;8;"299";59
24847;8326;7;"251";46
24848;8327;7;"204";93
24849;8327;6;"248";65
24850;8327;2;"232";33
24851;8327;3;"488";66
24852;8327;10;"261";16
24853;8328;4;"332";59
24854;8329;7;"244";29
24855;8329;7;"417";89
24856;8329;5;"259";22
24857;8329;4;"405";81
24858;8330;2;"249";8
24859;8330;3;"212";2
24860;8331;4;"223";62
24861;8331;4;"389";34
24862;8331;2;"360";25
24863;8331;6;"489";13
24864;8331;6;"395";97
24865;8332;9;"402";73
24866;8333;8;"322";90
24867;8333;3;"345";13
24868;8334;9;"221";6
24869;8334;10;"384";39
24870;8335;6;"213";4
24871;8335;5;"398";16
24872;8335;5;"215";51
24873;8335;7;"486";95
24874;8335;6;"323";6
24875;8336;5;"486";2
24876;8336;6;"383";23
24877;8336;3;"478";21
24878;8337;10;"499";67
24879;8338;8;"223";12
24880;8339;6;"206";55
24881;8340;5;"304";35
24882;8340;4;"276";20
24883;8340;6;"479";6
24884;8341;4;"202";60
24885;8342;4;"211";91
24886;8342;9;"259";96
24887;8343;4;"447";61
24888;8343;9;"389";93
24889;8343;7;"446";71
24890;8343;3;"393";30
24891;8343;3;"468";12
24892;8344;1;"472";1
24893;8344;5;"319";37
24894;8344;5;"334";53
24895;8345;2;"440";72
24896;8345;5;"450";35
24897;8345;5;"396";55
24898;8345;10;"271";38
24899;8345;10;"278";8
24900;8346;8;"309";55
24901;8346;10;"416";67
24902;8347;6;"419";12
24903;8347;6;"398";64
24904;8347;8;"293";70
24905;8347;9;"416";75
24906;8347;3;"357";36
24907;8348;7;"388";98
24908;8349;5;"329";97
24909;8350;6;"412";12
24910;8350;3;"487";93
24911;8350;9;"338";95
24912;8350;10;"236";83
24913;8350;6;"244";31
24914;8351;4;"428";85
24915;8351;9;"218";37
24916;8351;7;"411";12
24917;8352;2;"420";100
24918;8353;4;"407";22
24919;8354;8;"265";62
24920;8354;2;"318";89
24921;8354;4;"236";10
24922;8354;10;"367";24
24923;8354;3;"374";73
24924;8355;5;"271";33
24925;8355;2;"437";47
24926;8355;2;"438";100
24927;8355;3;"271";21
24928;8355;2;"403";17
24929;8356;1;"358";97
24930;8356;6;"316";38
24931;8356;10;"255";40
24932;8356;4;"374";90
24933;8357;9;"407";60
24934;8357;10;"293";24
24935;8357;2;"238";96
24936;8358;6;"479";4
24937;8358;2;"312";34
24938;8358;4;"278";88
24939;8359;6;"431";56
24940;8359;9;"465";51
24941;8359;2;"432";56
24942;8360;1;"479";37
24943;8360;2;"252";27
24944;8360;5;"257";23
24945;8360;10;"235";83
24946;8360;5;"348";96
24947;8361;6;"337";71
24948;8361;9;"319";72
24949;8361;10;"495";19
24950;8362;4;"234";59
24951;8363;2;"230";40
24952;8364;7;"438";20
24953;8364;5;"295";15
24954;8364;2;"423";90
24955;8364;3;"313";9
24956;8364;6;"361";34
24957;8365;2;"454";91
24958;8365;6;"309";96
24959;8365;8;"209";94
24960;8366;8;"444";95
24961;8366;9;"404";82
24962;8367;7;"212";55
24963;8368;3;"270";76
24964;8368;2;"335";17
24965;8368;9;"469";59
24966;8369;7;"473";11
24967;8369;9;"267";59
24968;8369;8;"326";69
24969;8369;5;"331";21
24970;8370;9;"330";35
24971;8370;3;"247";88
24972;8370;6;"437";25
24973;8370;7;"419";43
24974;8370;4;"235";37
24975;8371;6;"480";100
24976;8371;6;"268";30
24977;8371;6;"406";86
24978;8372;8;"281";97
24979;8372;10;"459";96
24980;8372;2;"392";76
24981;8372;1;"353";96
24982;8373;5;"424";34
24983;8373;10;"342";91
24984;8373;8;"244";4
24985;8373;7;"452";10
24986;8373;2;"338";7
24987;8374;3;"428";20
24988;8374;9;"316";80
24989;8374;2;"492";43
24990;8375;3;"371";41
24991;8375;1;"428";1
24992;8375;1;"407";88
24993;8375;7;"415";52
24994;8376;10;"436";10
24995;8376;10;"488";66
24996;8376;6;"477";17
24997;8376;8;"437";53
24998;8376;8;"328";47
24999;8377;1;"417";54
25000;8378;7;"394";24
25001;8378;5;"286";39
25002;8379;1;"475";78
25003;8379;8;"207";90
25004;8379;7;"253";54
25005;8379;5;"371";40
25006;8379;2;"255";78
25007;8380;3;"299";3
25008;8380;2;"220";77
25009;8380;1;"320";60
25010;8380;3;"229";86
25011;8381;3;"205";78
25012;8381;7;"255";48
25013;8381;10;"470";91
25014;8381;3;"342";70
25015;8382;9;"408";83
25016;8382;5;"266";64
25017;8382;1;"469";88
25018;8383;1;"254";20
25019;8383;4;"271";81
25020;8383;9;"282";46
25021;8384;1;"243";60
25022;8384;8;"222";46
25023;8384;3;"220";79
25024;8385;5;"257";66
25025;8385;1;"231";62
25026;8385;10;"336";76
25027;8385;7;"430";19
25028;8386;4;"426";87
25029;8386;10;"446";43
25030;8387;3;"206";36
25031;8387;4;"301";16
25032;8387;1;"469";92
25033;8387;4;"367";97
25034;8388;10;"404";99
25035;8388;4;"303";57
25036;8388;10;"320";74
25037;8388;4;"264";2
25038;8389;2;"399";2
25039;8390;3;"346";36
25040;8390;10;"268";97
25041;8390;7;"245";69
25042;8390;1;"352";2
25043;8391;1;"239";65
25044;8391;8;"470";99
25045;8391;5;"417";55
25046;8392;8;"306";8
25047;8392;8;"382";42
25048;8392;3;"414";99
25049;8392;6;"373";86
25050;8393;6;"241";14
25051;8393;1;"344";45
25052;8394;2;"322";81
25053;8394;3;"209";23
25054;8394;6;"240";89
25055;8395;2;"439";27
25056;8395;4;"265";64
25057;8396;3;"358";90
25058;8396;10;"410";34
25059;8396;7;"414";19
25060;8396;2;"345";96
25061;8396;9;"394";26
25062;8397;9;"420";70
25063;8397;9;"217";91
25064;8397;5;"270";27
25065;8397;7;"372";4
25066;8398;1;"419";40
25067;8398;2;"258";83
25068;8398;2;"258";30
25069;8399;3;"464";84
25070;8399;2;"336";58
25071;8400;9;"248";16
25072;8400;8;"207";26
25073;8400;10;"311";47
25074;8400;3;"487";34
25075;8401;5;"477";89
25076;8401;1;"358";88
25077;8401;10;"343";53
25078;8401;10;"375";24
25079;8401;1;"285";81
25080;8402;5;"296";45
25081;8402;4;"404";86
25082;8403;3;"243";70
25083;8404;7;"364";1
25084;8404;8;"449";49
25085;8404;2;"425";13
25086;8404;10;"243";94
25087;8405;2;"360";87
25088;8406;2;"235";61
25089;8406;9;"444";87
25090;8406;1;"281";26
25091;8406;1;"425";29
25092;8406;8;"333";48
25093;8407;10;"480";70
25094;8408;9;"238";31
25095;8408;2;"376";10
25096;8408;3;"411";58
25097;8408;3;"411";35
25098;8409;4;"402";17
25099;8409;2;"319";99
25100;8410;7;"248";19
25101;8410;9;"309";84
25102;8410;9;"265";55
25103;8410;4;"334";98
25104;8411;2;"266";98
25105;8412;1;"491";31
25106;8412;4;"317";65
25107;8412;3;"352";40
25108;8412;1;"483";35
25109;8413;7;"228";86
25110;8413;3;"211";75
25111;8414;3;"478";12
25112;8414;3;"398";56
25113;8415;10;"370";83
25114;8416;10;"365";2
25115;8416;9;"463";62
25116;8416;10;"277";65
25117;8416;6;"371";90
25118;8417;3;"435";86
25119;8417;10;"405";48
25120;8417;5;"343";37
25121;8417;4;"321";83
25122;8417;5;"410";16
25123;8418;3;"450";13
25124;8418;6;"217";98
25125;8418;9;"364";40
25126;8418;2;"212";66
25127;8419;7;"322";68
25128;8419;1;"246";60
25129;8419;7;"380";54
25130;8419;6;"390";74
25131;8420;6;"313";19
25132;8420;5;"473";27
25133;8420;3;"334";31
25134;8420;3;"200";30
25135;8421;3;"235";30
25136;8421;9;"209";80
25137;8421;2;"458";95
25138;8422;9;"326";25
25139;8422;4;"414";48
25140;8422;2;"220";23
25141;8422;6;"402";7
25142;8422;2;"308";39
25143;8423;4;"237";10
25144;8423;1;"310";71
25145;8423;4;"474";1
25146;8423;9;"311";68
25147;8424;6;"279";40
25148;8424;8;"401";89
25149;8425;10;"372";64
25150;8425;2;"227";22
25151;8425;7;"412";28
25152;8425;6;"412";20
25153;8426;5;"424";4
25154;8426;10;"483";1
25155;8426;6;"223";1
25156;8426;3;"318";55
25157;8426;8;"460";62
25158;8427;3;"462";13
25159;8427;3;"221";39
25160;8427;8;"299";94
25161;8427;6;"494";87
25162;8427;7;"254";35
25163;8428;4;"304";55
25164;8428;2;"207";51
25165;8429;6;"219";68
25166;8429;2;"209";91
25167;8430;8;"429";42
25168;8430;3;"379";90
25169;8430;2;"469";21
25170;8430;10;"349";29
25171;8430;6;"314";55
25172;8431;9;"357";31
25173;8431;10;"295";40
25174;8432;10;"456";72
25175;8433;9;"342";80
25176;8433;3;"487";34
25177;8434;3;"486";74
25178;8434;2;"496";43
25179;8434;6;"427";60
25180;8434;2;"393";13
25181;8435;10;"474";19
25182;8436;1;"341";42
25183;8436;8;"229";15
25184;8436;2;"437";69
25185;8436;1;"427";19
25186;8437;10;"235";69
25187;8438;7;"285";76
25188;8438;4;"223";59
25189;8438;6;"218";49
25190;8438;3;"401";27
25191;8439;3;"302";27
25192;8439;9;"473";81
25193;8439;2;"498";68
25194;8440;8;"329";21
25195;8440;5;"496";33
25196;8441;10;"316";30
25197;8441;2;"441";55
25198;8441;4;"311";7
25199;8441;10;"259";37
25200;8442;5;"222";16
25201;8442;2;"370";100
25202;8442;8;"496";24
25203;8442;5;"253";2
25204;8443;2;"247";13
25205;8443;2;"396";12
25206;8443;7;"462";99
25207;8444;7;"457";76
25208;8444;7;"363";16
25209;8444;8;"244";78
25210;8444;7;"441";36
25211;8444;2;"351";25
25212;8445;1;"319";46
25213;8445;8;"358";81
25214;8445;6;"389";72
25215;8445;10;"404";21
25216;8446;5;"454";92
25217;8446;10;"294";49
25218;8447;8;"379";79
25219;8447;2;"282";98
25220;8447;8;"231";26
25221;8447;7;"485";51
25222;8448;1;"389";57
25223;8448;2;"481";21
25224;8448;8;"245";22
25225;8449;2;"230";36
25226;8449;8;"471";44
25227;8449;1;"205";59
25228;8450;5;"217";70
25229;8450;7;"338";48
25230;8450;9;"393";3
25231;8450;5;"444";70
25232;8451;2;"290";28
25233;8451;8;"427";28
25234;8451;3;"292";2
25235;8452;8;"461";27
25236;8452;9;"249";91
25237;8453;8;"489";6
25238;8453;6;"382";40
25239;8454;4;"422";38
25240;8454;9;"341";3
25241;8454;7;"320";97
25242;8454;6;"452";50
25243;8454;8;"306";55
25244;8455;9;"230";5
25245;8455;9;"229";6
25246;8455;4;"247";66
25247;8455;4;"385";80
25248;8456;5;"398";34
25249;8456;4;"306";62
25250;8457;3;"379";76
25251;8458;5;"210";46
25252;8458;7;"423";35
25253;8458;10;"318";36
25254;8459;8;"488";2
25255;8460;2;"259";42
25256;8460;8;"266";45
25257;8460;8;"436";100
25258;8461;8;"309";75
25259;8461;4;"370";24
25260;8461;4;"254";69
25261;8461;1;"425";59
25262;8462;1;"322";17
25263;8462;8;"329";83
25264;8462;9;"355";10
25265;8462;9;"353";32
25266;8463;3;"254";30
25267;8463;8;"381";52
25268;8463;8;"234";99
25269;8463;7;"247";70
25270;8464;5;"293";20
25271;8464;8;"276";93
25272;8465;8;"232";67
25273;8465;9;"215";5
25274;8466;3;"284";66
25275;8467;5;"323";63
25276;8468;9;"280";11
25277;8469;10;"463";84
25278;8469;5;"297";14
25279;8469;9;"284";11
25280;8469;2;"264";52
25281;8469;1;"336";35
25282;8470;7;"246";87
25283;8470;2;"476";35
25284;8471;5;"354";29
25285;8472;5;"303";58
25286;8472;6;"218";89
25287;8472;6;"280";29
25288;8472;7;"280";21
25289;8473;9;"341";70
25290;8473;1;"369";36
25291;8473;2;"379";31
25292;8474;8;"458";69
25293;8474;4;"396";95
25294;8475;10;"401";50
25295;8475;8;"356";76
25296;8475;9;"372";48
25297;8475;3;"255";18
25298;8475;7;"339";14
25299;8476;2;"484";87
25300;8476;4;"416";90
25301;8477;2;"218";33
25302;8477;10;"436";54
25303;8477;5;"360";20
25304;8477;10;"238";7
25305;8477;1;"296";48
25306;8478;7;"385";92
25307;8478;3;"216";52
25308;8478;4;"449";33
25309;8479;4;"346";41
25310;8479;8;"314";5
25311;8480;8;"254";41
25312;8481;6;"301";20
25313;8481;7;"356";14
25314;8481;8;"467";16
25315;8481;9;"446";33
25316;8482;10;"218";1
25317;8483;5;"293";5
25318;8484;9;"396";40
25319;8484;5;"270";58
25320;8484;2;"477";13
25321;8484;7;"470";86
25322;8485;8;"368";59
25323;8485;6;"441";68
25324;8485;6;"376";60
25325;8485;5;"312";25
25326;8485;10;"362";90
25327;8486;2;"425";95
25328;8487;7;"340";56
25329;8487;9;"371";19
25330;8487;2;"401";49
25331;8487;1;"329";77
25332;8487;5;"432";46
25333;8488;2;"312";95
25334;8488;7;"281";18
25335;8489;6;"360";75
25336;8489;1;"307";11
25337;8489;4;"318";92
25338;8489;9;"402";60
25339;8489;3;"480";58
25340;8490;10;"308";78
25341;8490;10;"374";89
25342;8490;1;"384";15
25343;8490;10;"322";79
25344;8490;5;"270";18
25345;8491;8;"398";85
25346;8491;1;"223";52
25347;8492;1;"332";19
25348;8492;4;"203";7
25349;8492;3;"352";56
25350;8492;9;"209";16
25351;8492;10;"485";66
25352;8493;6;"323";91
25353;8493;2;"425";73
25354;8493;2;"429";68
25355;8493;2;"474";25
25356;8493;3;"439";21
25357;8494;3;"450";78
25358;8495;6;"326";67
25359;8496;5;"207";82
25360;8497;4;"387";61
25361;8498;5;"441";29
25362;8498;7;"285";88
25363;8498;2;"401";89
25364;8499;5;"288";2
25365;8499;8;"303";5
25366;8499;6;"301";61
25367;8499;5;"456";6
25368;8500;9;"361";91
25369;8500;4;"327";87
25370;8500;9;"354";53
25371;8500;1;"489";62
25372;8501;10;"390";11
25373;8502;7;"286";11
25374;8502;8;"470";18
25375;8502;1;"469";91
25376;8502;3;"467";95
25377;8503;8;"451";7
25378;8503;9;"389";72
25379;8503;3;"365";34
25380;8504;2;"372";84
25381;8504;1;"477";57
25382;8504;1;"311";8
25383;8505;6;"406";57
25384;8506;10;"478";3
25385;8507;3;"338";91
25386;8507;3;"473";57
25387;8507;7;"306";31
25388;8507;8;"273";96
25389;8508;1;"303";92
25390;8508;1;"252";95
25391;8508;10;"342";10
25392;8509;5;"250";46
25393;8509;6;"203";96
25394;8509;7;"211";40
25395;8509;4;"211";13
25396;8509;7;"272";25
25397;8510;2;"489";9
25398;8510;2;"392";56
25399;8510;9;"427";16
25400;8511;7;"448";9
25401;8511;6;"241";60
25402;8511;9;"393";38
25403;8511;2;"210";23
25404;8512;1;"243";41
25405;8512;6;"367";35
25406;8512;3;"351";7
25407;8512;2;"312";21
25408;8512;8;"239";76
25409;8513;8;"259";64
25410;8513;3;"359";54
25411;8514;10;"432";48
25412;8514;1;"342";49
25413;8514;8;"222";72
25414;8514;2;"281";51
25415;8515;4;"473";97
25416;8515;9;"233";97
25417;8515;10;"233";27
25418;8515;1;"204";49
25419;8515;2;"437";89
25420;8516;1;"334";54
25421;8516;10;"238";9
25422;8516;7;"437";33
25423;8517;1;"327";62
25424;8518;10;"255";2
25425;8518;8;"362";83
25426;8518;7;"244";60
25427;8519;2;"294";15
25428;8520;1;"299";49
25429;8520;3;"297";34
25430;8521;3;"343";80
25431;8521;6;"474";1
25432;8521;1;"312";87
25433;8522;2;"304";39
25434;8522;10;"210";31
25435;8522;6;"344";64
25436;8523;2;"252";87
25437;8523;10;"327";83
25438;8524;2;"274";42
25439;8524;1;"417";9
25440;8524;6;"419";22
25441;8525;4;"410";27
25442;8526;7;"419";48
25443;8526;6;"494";17
25444;8527;3;"206";48
25445;8527;5;"388";4
25446;8527;6;"434";43
25447;8528;3;"445";69
25448;8528;1;"327";35
25449;8528;8;"363";29
25450;8528;6;"318";67
25451;8528;2;"381";39
25452;8529;4;"268";26
25453;8530;8;"404";64
25454;8530;3;"389";52
25455;8531;4;"354";49
25456;8531;7;"306";49
25457;8531;2;"480";81
25458;8531;8;"322";54
25459;8532;9;"325";75
25460;8532;2;"498";54
25461;8532;5;"390";66
25462;8533;9;"423";10
25463;8534;10;"382";4
25464;8534;1;"491";30
25465;8534;5;"237";68
25466;8534;1;"424";1
25467;8535;9;"237";39
25468;8536;1;"330";16
25469;8536;8;"286";100
25470;8537;3;"397";10
25471;8537;1;"312";70
25472;8537;7;"328";98
25473;8537;5;"252";61
25474;8537;6;"310";100
25475;8538;5;"438";47
25476;8538;5;"432";29
25477;8538;9;"232";35
25478;8538;7;"231";27
25479;8538;6;"246";71
25480;8539;9;"361";17
25481;8539;2;"430";28
25482;8539;1;"412";31
25483;8539;8;"349";2
25484;8540;10;"462";84
25485;8540;9;"393";70
25486;8540;9;"302";88
